IdEstadisticaPartido;IdJugador;IdPartido;IdCT;Condicion;Minutos;Goles;Amarillas;Rojas;;;;;;;;;;;;;;;;
407;278;9;1;Suplente ingresa;4;;;;;;;;;;;;;;;;;;;
408;279;9;1;No citado;;;;;;;;;;;;;;;;;;;;
409;277;9;1;No citado;;;;;;;;;;;;;;;;;;;;
410;320;9;1;Titular;90;;;;;;;;;;;;;;;;;;;
411;275;9;1;No citado;;;;;;;;;;;;;;;;;;;;
412;321;9;1;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
413;21;9;1;No citado;;;;;;;;;;;;;;;;;;;;
414;5;9;1;No citado;;;;;;;;;;;;;;;;;;;;
415;276;9;1;No citado;;;;;;;;;;;;;;;;;;;;
416;323;9;1;No citado;;;;;;;;;;;;;;;;;;;;
417;299;10;1;Titular;90;;;;;;;;;;;;;;;;;;;
418;300;10;1;No citado;;;;;;;;;;;;;;;;;;;;
419;301;10;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
420;302;10;1;No citado;;;;;;;;;;;;;;;;;;;;
421;303;10;1;Titular;45;;;;;;;;;;;;;;;;;;;
422;304;10;1;Titular;90;;;;;;;;;;;;;;;;;;;
423;305;10;1;Titular;72;1;;;;;;;;;;;;;;;;;;
424;307;10;1;Titular;72;;;;;;;;;;;;;;;;;;;
425;308;10;1;No citado;;;;;;;;;;;;;;;;;;;;
426;309;10;1;No citado;;;;;;;;;;;;;;;;;;;;
427;274;10;1;No citado;;;;;;;;;;;;;;;;;;;;
428;310;10;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
429;280;10;1;Titular;85;;;;;;;;;;;;;;;;;;;
430;311;10;1;No citado;;;;;;;;;;;;;;;;;;;;
431;312;10;1;Titular;89;;;;;;;;;;;;;;;;;;;
432;313;10;1;Titular;90;;;;;;;;;;;;;;;;;;;
433;314;10;1;No citado;;;;;;;;;;;;;;;;;;;;
434;315;10;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
435;316;10;1;Titular;90;;;;;;;;;;;;;;;;;;;
436;273;10;1;No citado;;;;;;;;;;;;;;;;;;;;
437;317;10;1;Titular;35;;;1;;;;;;;;;;;;;;;;
438;318;10;1;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
439;278;10;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
440;279;10;1;No citado;;;;;;;;;;;;;;;;;;;;
441;277;10;1;Suplente ingresa;18;;;;;;;;;;;;;;;;;;;
442;320;10;1;Titular;90;;;;;;;;;;;;;;;;;;;
443;275;10;1;No citado;;;;;;;;;;;;;;;;;;;;
444;321;10;1;Suplente ingresa;18;1;;;;;;;;;;;;;;;;;;
445;21;10;1;No citado;;;;;;;;;;;;;;;;;;;;
446;5;10;1;No citado;;;;;;;;;;;;;;;;;;;;
447;276;10;1;No citado;;;;;;;;;;;;;;;;;;;;
448;323;10;1;No citado;;;;;;;;;;;;;;;;;;;;
449;299;11;1;Titular;90;;;;;;;;;;;;;;;;;;;
450;300;11;1;No citado;;;;;;;;;;;;;;;;;;;;
451;301;11;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
452;302;11;1;No citado;;;;;;;;;;;;;;;;;;;;
453;303;11;1;Titular;90;;;;;;;;;;;;;;;;;;;
454;304;11;1;Titular;85;;;;;;;;;;;;;;;;;;;
455;305;11;1;Titular;85;1;;;;;;;;;;;;;;;;;;
456;307;11;1;Titular;73;;1;;;;;;;;;;;;;;;;;
457;308;11;1;No citado;;;;;;;;;;;;;;;;;;;;
458;309;11;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
459;274;11;1;No citado;;;;;;;;;;;;;;;;;;;;
460;310;11;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
461;280;11;1;Titular;90;;1;;;;;;;;;;;;;;;;;
462;311;11;1;No citado;;;;;;;;;;;;;;;;;;;;
463;312;11;1;Titular;90;;;;;;;;;;;;;;;;;;;
464;313;11;1;Titular;90;1;;;;;;;;;;;;;;;;;;
465;314;11;1;No citado;;;;;;;;;;;;;;;;;;;;
466;315;11;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
467;316;11;1;Titular;90;;;;;;;;;;;;;;;;;;;
468;273;11;1;No citado;;;;;;;;;;;;;;;;;;;;
469;317;11;1;No citado;;;;;;;;;;;;;;;;;;;;
470;318;11;1;Titular;90;;;;;;;;;;;;;;;;;;;
471;278;11;1;No citado;;;;;;;;;;;;;;;;;;;;
472;279;11;1;No citado;;;;;;;;;;;;;;;;;;;;
473;277;11;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
474;320;11;1;Titular;90;;;;;;;;;;;;;;;;;;;
475;275;11;1;No citado;;;;;;;;;;;;;;;;;;;;
476;321;11;1;Suplente ingresa;17;;;;;;;;;;;;;;;;;;;
477;21;11;1;No citado;;;;;;;;;;;;;;;;;;;;
478;5;11;1;No citado;;;;;;;;;;;;;;;;;;;;
479;276;11;1;No citado;;;;;;;;;;;;;;;;;;;;
480;323;11;1;No citado;;;;;;;;;;;;;;;;;;;;
481;299;12;1;Titular;90;;;;;;;;;;;;;;;;;;;
482;300;12;1;No citado;;;;;;;;;;;;;;;;;;;;
483;301;12;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
484;302;12;1;No citado;;;;;;;;;;;;;;;;;;;;
485;303;12;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
486;304;12;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
487;305;12;1;Titular;85;;;;;;;;;;;;;;;;;;;
488;307;12;1;Titular;31;;;;;;;;;;;;;;;;;;;
489;308;12;1;No citado;;;;;;;;;;;;;;;;;;;;
490;309;12;1;Suplente ingresa;2;1;;;;;;;;;;;;;;;;;;
491;274;12;1;No citado;;;;;;;;;;;;;;;;;;;;
492;310;12;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
493;280;12;1;Titular;90;;1;;;;;;;;;;;;;;;;;
494;311;12;1;No citado;;;;;;;;;;;;;;;;;;;;
495;312;12;1;Titular;90;1;;;;;;;;;;;;;;;;;;
496;313;12;1;Titular;90;;;;;;;;;;;;;;;;;;;
497;314;12;1;No citado;;;;;;;;;;;;;;;;;;;;
498;315;12;1;Titular;90;;;;;;;;;;;;;;;;;;;
499;316;12;1;Titular;90;;;;;;;;;;;;;;;;;;;
500;273;12;1;No citado;;;;;;;;;;;;;;;;;;;;
501;317;12;1;Titular;90;;1;;;;;;;;;;;;;;;;;
502;318;12;1;Titular;90;;;;;;;;;;;;;;;;;;;
503;278;12;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
504;279;12;1;No citado;;;;;;;;;;;;;;;;;;;;
505;277;12;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
506;320;12;1;Titular;90;1;;;;;;;;;;;;;;;;;;
507;275;12;1;No citado;;;;;;;;;;;;;;;;;;;;
508;321;12;1;Suplente ingresa;57;;;;;;;;;;;;;;;;;;;
509;21;12;1;No citado;;;;;;;;;;;;;;;;;;;;
510;5;12;1;No citado;;;;;;;;;;;;;;;;;;;;
511;276;12;1;No citado;;;;;;;;;;;;;;;;;;;;
512;323;12;1;No citado;;;;;;;;;;;;;;;;;;;;
513;299;13;1;Titular;90;;;;;;;;;;;;;;;;;;;
514;300;13;1;No citado;;;;;;;;;;;;;;;;;;;;
515;301;13;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
516;302;13;1;No citado;;;;;;;;;;;;;;;;;;;;
517;303;13;1;No citado;;;;;;;;;;;;;;;;;;;;
518;304;13;1;Suplente ingresa;20;;;;;;;;;;;;;;;;;;;
519;305;13;1;Titular;82;;;1;;;;;;;;;;;;;;;;
520;307;13;1;No citado;;;;;;;;;;;;;;;;;;;;
521;308;13;1;No citado;;;;;;;;;;;;;;;;;;;;
522;309;13;1;Titular;64;;1;;;;;;;;;;;;;;;;;
523;274;13;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
524;310;13;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
525;280;13;1;Titular;90;;;;;;;;;;;;;;;;;;;
526;311;13;1;No citado;;;;;;;;;;;;;;;;;;;;
527;312;13;1;Titular;90;;;;;;;;;;;;;;;;;;;
528;313;13;1;Titular;90;;;;;;;;;;;;;;;;;;;
529;314;13;1;No citado;;;;;;;;;;;;;;;;;;;;
530;315;13;1;Titular;70;;;;;;;;;;;;;;;;;;;
531;316;13;1;No citado;;;;;;;;;;;;;;;;;;;;
532;273;13;1;No citado;;;;;;;;;;;;;;;;;;;;
533;317;13;1;Titular;90;;;;;;;;;;;;;;;;;;;
534;318;13;1;Titular;82;;;;;;;;;;;;;;;;;;;
535;278;13;1;Suplente ingresa;8;;;;;;;;;;;;;;;;;;;
536;279;13;1;Suplente ingresa;8;;;;;;;;;;;;;;;;;;;
537;277;13;1;Suplente ingresa;26;;;;;;;;;;;;;;;;;;;
538;320;13;1;Titular;82;;;;;;;;;;;;;;;;;;;
539;275;13;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
540;321;13;1;Titular;90;1;;;;;;;;;;;;;;;;;;
541;21;13;1;No citado;;;;;;;;;;;;;;;;;;;;
542;5;13;1;No citado;;;;;;;;;;;;;;;;;;;;
543;276;13;1;No citado;;;;;;;;;;;;;;;;;;;;
544;323;13;1;No citado;;;;;;;;;;;;;;;;;;;;
545;299;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
546;300;14;1;No citado;;;;;;;;;;;;;;;;;;;;
547;301;14;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
548;302;14;1;No citado;;;;;;;;;;;;;;;;;;;;
549;303;14;1;Suplente ingresa;2;;;;;;;;;;;;;;;;;;;
550;304;14;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
551;305;14;1;No citado;;;;;;;;;;;;;;;;;;;;
552;307;14;1;No citado;;;;;;;;;;;;;;;;;;;;
553;308;14;1;No citado;;;;;;;;;;;;;;;;;;;;
554;309;14;1;Titular;73;;;;;;;;;;;;;;;;;;;
555;274;14;1;No citado;;;;;;;;;;;;;;;;;;;;
556;310;14;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
557;280;14;1;Titular;90;;1;;;;;;;;;;;;;;;;;
558;311;14;1;No citado;;;;;;;;;;;;;;;;;;;;
559;312;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
560;313;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
561;314;14;1;No citado;;;;;;;;;;;;;;;;;;;;
562;315;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
563;316;14;1;No citado;;;;;;;;;;;;;;;;;;;;
564;273;14;1;No citado;;;;;;;;;;;;;;;;;;;;
565;317;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
566;318;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
567;278;14;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
568;279;14;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
569;277;14;1;Suplente ingresa;8;;;;;;;;;;;;;;;;;;;
570;320;14;1;Titular;90;;;;;;;;;;;;;;;;;;;
571;275;14;1;Titular;88;;;;;;;;;;;;;;;;;;;
572;321;14;1;Titular;82;;;;;;;;;;;;;;;;;;;
573;21;14;1;No citado;;;;;;;;;;;;;;;;;;;;
574;5;14;1;No citado;;;;;;;;;;;;;;;;;;;;
575;276;14;1;No citado;;;;;;;;;;;;;;;;;;;;
576;323;14;1;No citado;;;;;;;;;;;;;;;;;;;;
577;299;15;1;Titular;90;;;;;;;;;;;;;;;;;;;
578;300;15;1;No citado;;;;;;;;;;;;;;;;;;;;
579;301;15;1;Titular;90;;;;;;;;;;;;;;;;;;;
580;302;15;1;No citado;;;;;;;;;;;;;;;;;;;;
581;303;15;1;Titular;89;;;;;;;;;;;;;;;;;;;
582;304;15;1;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
583;305;15;1;No citado;;;;;;;;;;;;;;;;;;;;
584;307;15;1;No citado;;;;;;;;;;;;;;;;;;;;
585;308;15;1;No citado;;;;;;;;;;;;;;;;;;;;
586;309;15;1;No citado;;;;;;;;;;;;;;;;;;;;
587;274;15;1;No citado;;;;;;;;;;;;;;;;;;;;
588;310;15;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
589;280;15;1;Titular;90;;1;;;;;;;;;;;;;;;;;
590;311;15;1;No citado;;;;;;;;;;;;;;;;;;;;
591;312;15;1;Titular;89;1;;;;;;;;;;;;;;;;;;
592;313;15;1;Titular;89;;;;;;;;;;;;;;;;;;;
593;314;15;1;No citado;;;;;;;;;;;;;;;;;;;;
594;315;15;1;Titular;45;;1;;;;;;;;;;;;;;;;;
595;316;15;1;Suplente ingresa;45;;;;;;;;;;;;;;;;;;;
596;273;15;1;No citado;;;;;;;;;;;;;;;;;;;;
597;317;15;1;No citado;;;;;;;;;;;;;;;;;;;;
598;318;15;1;Titular;90;;;;;;;;;;;;;;;;;;;
599;278;15;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
600;279;15;1;No citado;;;;;;;;;;;;;;;;;;;;
601;277;15;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
602;320;15;1;Titular;90;;;;;;;;;;;;;;;;;;;
603;275;15;1;Titular;45;;1;;;;;;;;;;;;;;;;;
604;321;15;1;Titular;90;;;;;;;;;;;;;;;;;;;
605;21;15;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
606;5;15;1;No citado;;;;;;;;;;;;;;;;;;;;
607;276;15;1;No citado;;;;;;;;;;;;;;;;;;;;
608;323;15;1;No citado;;;;;;;;;;;;;;;;;;;;
609;299;16;1;Titular;90;;;;;;;;;;;;;;;;;;;
610;300;16;1;No citado;;;;;;;;;;;;;;;;;;;;
611;301;16;1;Suplente ingresa;3;;;;;;;;;;;;;;;;;;;
612;302;16;1;No citado;;;;;;;;;;;;;;;;;;;;
613;303;16;1;Suplente ingresa;25;;;;;;;;;;;;;;;;;;;
614;304;16;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
615;305;16;1;Titular;87;1;;;;;;;;;;;;;;;;;;
616;307;16;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
617;308;16;1;No citado;;;;;;;;;;;;;;;;;;;;
618;309;16;1;Suplente ingresa;3;;;;;;;;;;;;;;;;;;;
619;274;16;1;No citado;;;;;;;;;;;;;;;;;;;;
620;310;16;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
621;280;16;1;Titular;85;;1;;;;;;;;;;;;;;;;;
622;311;16;1;No citado;;;;;;;;;;;;;;;;;;;;
623;312;16;1;Titular;90;1;1;;;;;;;;;;;;;;;;;
624;313;16;1;Titular;90;;;;;;;;;;;;;;;;;;;
625;314;16;1;No citado;;;;;;;;;;;;;;;;;;;;
626;315;16;1;Titular;90;;;;;;;;;;;;;;;;;;;
627;316;16;1;Titular;87;;1;;;;;;;;;;;;;;;;;
628;273;16;1;No citado;;;;;;;;;;;;;;;;;;;;
629;317;16;1;Titular;90;;1;;;;;;;;;;;;;;;;;
630;318;16;1;Titular;90;;;;;;;;;;;;;;;;;;;
631;278;16;1;No citado;;;;;;;;;;;;;;;;;;;;
632;279;16;1;No citado;;;;;;;;;;;;;;;;;;;;
633;277;16;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
634;320;16;1;Titular;65;;1;;;;;;;;;;;;;;;;;
635;275;16;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
636;321;16;1;Titular;85;;1;;;;;;;;;;;;;;;;;
637;21;16;1;No citado;;;;;;;;;;;;;;;;;;;;
638;5;16;1;No citado;;;;;;;;;;;;;;;;;;;;
639;276;16;1;No citado;;;;;;;;;;;;;;;;;;;;
640;323;16;1;No citado;;;;;;;;;;;;;;;;;;;;
641;299;17;1;Titular;90;;;;;;;;;;;;;;;;;;;
642;300;17;1;No citado;;;;;;;;;;;;;;;;;;;;
643;301;17;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
644;302;17;1;No citado;;;;;;;;;;;;;;;;;;;;
645;303;17;1;Titular;68;;;;;;;;;;;;;;;;;;;
646;304;17;1;Suplente ingresa;4;;;;;;;;;;;;;;;;;;;
647;305;17;1;Titular;68;;;;;;;;;;;;;;;;;;;
648;307;17;1;Suplente ingresa;22;;1;;;;;;;;;;;;;;;;;
649;308;17;1;No citado;;;;;;;;;;;;;;;;;;;;
650;309;17;1;Suplente ingresa;13;;;;;;;;;;;;;;;;;;;
651;274;17;1;No citado;;;;;;;;;;;;;;;;;;;;
652;310;17;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
653;280;17;1;Titular;90;;;;;;;;;;;;;;;;;;;
654;311;17;1;No citado;;;;;;;;;;;;;;;;;;;;
655;312;17;1;Titular;90;;;;;;;;;;;;;;;;;;;
656;313;17;1;Titular;90;;;;;;;;;;;;;;;;;;;
657;314;17;1;No citado;;;;;;;;;;;;;;;;;;;;
658;315;17;1;Titular;86;;;;;;;;;;;;;;;;;;;
659;316;17;1;No citado;;;;;;;;;;;;;;;;;;;;
660;273;17;1;No citado;;;;;;;;;;;;;;;;;;;;
661;317;17;1;Titular;90;;;;;;;;;;;;;;;;;;;
662;318;17;1;Titular;86;;;;;;;;;;;;;;;;;;;
663;278;17;1;No citado;;;;;;;;;;;;;;;;;;;;
664;279;17;1;No citado;;;;;;;;;;;;;;;;;;;;
665;277;17;1;Suplente ingresa;4;;;;;;;;;;;;;;;;;;;
666;320;17;1;Titular;90;;;;;;;;;;;;;;;;;;;
667;275;17;1;Suplente ingresa;22;;;;;;;;;;;;;;;;;;;
668;321;17;1;Titular;77;;;;;;;;;;;;;;;;;;;
669;21;17;1;No citado;;;;;;;;;;;;;;;;;;;;
670;5;17;1;No citado;;;;;;;;;;;;;;;;;;;;
671;276;17;1;No citado;;;;;;;;;;;;;;;;;;;;
672;323;17;1;No citado;;;;;;;;;;;;;;;;;;;;
673;299;18;1;Titular;90;;;;;;;;;;;;;;;;;;;
674;300;18;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
675;301;18;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
676;302;18;1;No citado;;;;;;;;;;;;;;;;;;;;
677;303;18;1;Titular;90;;;;;;;;;;;;;;;;;;;
678;304;18;1;Titular;90;;;;;;;;;;;;;;;;;;;
679;305;18;1;Titular;62;;;;;;;;;;;;;;;;;;;
680;307;18;1;Suplente ingresa;28;;;;;;;;;;;;;;;;;;;
681;308;18;1;No citado;;;;;;;;;;;;;;;;;;;;
682;309;18;1;Suplente ingresa;28;;;;;;;;;;;;;;;;;;;
683;274;18;1;No citado;;;;;;;;;;;;;;;;;;;;
684;310;18;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
685;280;18;1;No citado;;;;;;;;;;;;;;;;;;;;
686;311;18;1;No citado;;;;;;;;;;;;;;;;;;;;
687;312;18;1;Titular;85;;1;;;;;;;;;;;;;;;;;
688;313;18;1;Titular;90;;;;;;;;;;;;;;;;;;;
689;314;18;1;No citado;;;;;;;;;;;;;;;;;;;;
690;315;18;1;Titular;90;;;;;;;;;;;;;;;;;;;
691;316;18;1;No citado;;;;;;;;;;;;;;;;;;;;
692;273;18;1;No citado;;;;;;;;;;;;;;;;;;;;
693;317;18;1;Titular;90;;;;;;;;;;;;;;;;;;;
694;318;18;1;Titular;90;;1;;;;;;;;;;;;;;;;;
695;278;18;1;No citado;;;;;;;;;;;;;;;;;;;;
696;279;18;1;No citado;;;;;;;;;;;;;;;;;;;;
697;277;18;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
698;320;18;1;Titular;85;;;;;;;;;;;;;;;;;;;
699;275;18;1;Suplente ingresa;5;;;;;;;;;;;;;;;;;;;
700;321;18;1;Titular;62;;;;;;;;;;;;;;;;;;;
701;21;18;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
702;5;18;1;No citado;;;;;;;;;;;;;;;;;;;;
703;276;18;1;No citado;;;;;;;;;;;;;;;;;;;;
704;323;18;1;No citado;;;;;;;;;;;;;;;;;;;;
705;299;19;1;Titular;90;;;;;;;;;;;;;;;;;;;
706;300;19;1;No citado;;;;;;;;;;;;;;;;;;;;
707;301;19;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
708;302;19;1;No citado;;;;;;;;;;;;;;;;;;;;
709;303;19;1;Titular;66;;;;;;;;;;;;;;;;;;;
710;304;19;1;Suplente ingresa;45;;1;;;;;;;;;;;;;;;;;
711;305;19;1;Suplente ingresa;30;;;;;;;;;;;;;;;;;;;
712;307;19;1;Suplente ingresa;30;1;1;;;;;;;;;;;;;;;;;
713;308;19;1;No citado;;;;;;;;;;;;;;;;;;;;
714;309;19;1;Titular;90;;1;;;;;;;;;;;;;;;;;
715;274;19;1;No citado;;;;;;;;;;;;;;;;;;;;
716;310;19;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
717;280;19;1;Titular;90;;;;;;;;;;;;;;;;;;;
718;311;19;1;No citado;;;;;;;;;;;;;;;;;;;;
719;312;19;1;Titular;60;;;;;;;;;;;;;;;;;;;
720;313;19;1;Titular;90;;;;;;;;;;;;;;;;;;;
721;314;19;1;No citado;;;;;;;;;;;;;;;;;;;;
722;315;19;1;Titular;45;;;;;;;;;;;;;;;;;;;
723;316;19;1;Suplente ingresa;24;;;;;;;;;;;;;;;;;;;
724;273;19;1;No citado;;;;;;;;;;;;;;;;;;;;
725;317;19;1;Titular;86;;;;;;;;;;;;;;;;;;;
726;318;19;1;Titular;90;;;;;;;;;;;;;;;;;;;
727;278;19;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
728;279;19;1;No citado;;;;;;;;;;;;;;;;;;;;
729;277;19;1;Suplente ingresa;4;;;;;;;;;;;;;;;;;;;
730;320;19;1;Titular;60;;;;;;;;;;;;;;;;;;;
731;275;19;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
732;321;19;1;Titular;90;;;;;;;;;;;;;;;;;;;
733;21;19;1;No citado;;;;;;;;;;;;;;;;;;;;
734;5;19;1;No citado;;;;;;;;;;;;;;;;;;;;
735;276;19;1;No citado;;;;;;;;;;;;;;;;;;;;
736;323;19;1;No citado;;;;;;;;;;;;;;;;;;;;
737;273;20;1;No citado;;;;;;;;;;;;;;;;;;;;
738;306;1;1;Titular;90;;1;;;;;;;;;;;;;;;;;
739;324;1;1;Titular;66;;;;;;;;;;;;;;;;;;;
740;319;1;1;No citado;;;;;;;;;;;;;;;;;;;;
741;306;2;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
742;324;2;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
743;319;2;1;No citado;;;;;;;;;;;;;;;;;;;;
744;306;3;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
745;324;3;1;Titular;72;;;;;;;;;;;;;;;;;;;
746;319;3;1;No citado;;;;;;;;;;;;;;;;;;;;
747;306;4;1;No citado;;;;;;;;;;;;;;;;;;;;
748;324;4;1;Citado sin vestir;;;;;;;;;;;;;;;;;;;;
749;319;4;1;No citado;;;;;;;;;;;;;;;;;;;;
750;306;5;1;Suplente ingresa;3;;;;;;;;;;;;;;;;;;;
751;324;5;1;No citado;;;;;;;;;;;;;;;;;;;;
752;319;5;1;No citado;;;;;;;;;;;;;;;;;;;;
753;306;6;1;Suplente ingresa;15;;;;;;;;;;;;;;;;;;;
754;324;6;1;No citado;;;;;;;;;;;;;;;;;;;;
755;319;6;1;No citado;;;;;;;;;;;;;;;;;;;;
756;306;7;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
757;324;7;1;No citado;;;;;;;;;;;;;;;;;;;;
758;319;7;1;No citado;;;;;;;;;;;;;;;;;;;;
759;306;8;1;Suplente ingresa;14;;;;;;;;;;;;;;;;;;;
760;324;8;1;No citado;;;;;;;;;;;;;;;;;;;;
761;319;8;1;No citado;;;;;;;;;;;;;;;;;;;;
762;306;9;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
763;324;9;1;No citado;;;;;;;;;;;;;;;;;;;;
764;319;9;1;No citado;;;;;;;;;;;;;;;;;;;;
765;306;10;1;No citado;;;;;;;;;;;;;;;;;;;;
766;324;10;1;No citado;;;;;;;;;;;;;;;;;;;;
767;319;10;1;No citado;;;;;;;;;;;;;;;;;;;;
768;306;11;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
769;324;11;1;No citado;;;;;;;;;;;;;;;;;;;;
770;319;11;1;No citado;;;;;;;;;;;;;;;;;;;;
771;306;12;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
772;324;12;1;No citado;;;;;;;;;;;;;;;;;;;;
773;319;12;1;No citado;;;;;;;;;;;;;;;;;;;;
774;306;13;1;Suplente ingresa;8;;;;;;;;;;;;;;;;;;;
775;324;13;1;No citado;;;;;;;;;;;;;;;;;;;;
776;319;13;1;No citado;;;;;;;;;;;;;;;;;;;;
777;306;14;1;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
778;324;14;1;No citado;;;;;;;;;;;;;;;;;;;;
779;319;14;1;No citado;;;;;;;;;;;;;;;;;;;;
780;306;15;1;Suplente ingresa;1;;;;;;;;;;;;;;;;;;;
781;324;15;1;No citado;;;;;;;;;;;;;;;;;;;;
782;319;15;1;No citado;;;;;;;;;;;;;;;;;;;;
783;306;16;1;No citado;;;;;;;;;;;;;;;;;;;;
784;324;16;1;No citado;;;;;;;;;;;;;;;;;;;;
785;319;16;1;No citado;;;;;;;;;;;;;;;;;;;;
786;306;17;1;No citado;;;;;;;;;;;;;;;;;;;;
787;324;17;1;No citado;;;;;;;;;;;;;;;;;;;;
788;319;17;1;No citado;;;;;;;;;;;;;;;;;;;;
789;306;18;1;No citado;;;;;;;;;;;;;;;;;;;;
790;324;18;1;No citado;;;;;;;;;;;;;;;;;;;;
791;319;18;1;No citado;;;;;;;;;;;;;;;;;;;;
792;306;19;1;No citado;;;;;;;;;;;;;;;;;;;;
793;324;19;1;No citado;;;;;;;;;;;;;;;;;;;;
794;319;19;1;No citado;;;;;;;;;;;;;;;;;;;;
795;324;20;1;No citado;;;;;;;;;;;;;;;;;;;;
796;319;20;1;No citado;;;;;;;;;;;;;;;;;;;;
797;306;21;1;No citado;;;;;;;;;;;;;;;;;;;;
798;324;21;1;No citado;;;;;;;;;;;;;;;;;;;;
799;319;21;1;No citado;;;;;;;;;;;;;;;;;;;;
800;306;22;1;No citado;;;;;;;;;;;;;;;;;;;;
801;324;22;1;No citado;;;;;;;;;;;;;;;;;;;;
802;319;22;1;No citado;;;;;;;;;;;;;;;;;;;;
803;306;23;1;No citado;;;;;;;;;;;;;;;;;;;;
804;324;23;1;No citado;;;;;;;;;;;;;;;;;;;;
805;319;23;1;No citado;;;;;;;;;;;;;;;;;;;;
806;299;31;60;Titular;90;;;;;;;;;;;;;;;;;;;
807;300;31;60;No citado;;;;;;;;;;;;;;;;;;;;
808;301;31;60;Suplente ingresa;13;;;;;;;;;;;;;;;;;;;
809;302;31;60;No citado;;;;;;;;;;;;;;;;;;;;
810;303;31;60;No citado;;;;;;;;;;;;;;;;;;;;
811;304;31;60;Titular;62;1;;;;;;;;;;;;;;;;;;
812;308;31;60;No citado;;;;;;;;;;;;;;;;;;;;
813;306;31;60;No citado;;;;;;;;;;;;;;;;;;;;
814;307;31;60;No citado;;;;;;;;;;;;;;;;;;;;
815;305;31;60;Titular;90;1;;;;;;;;;;;;;;;;;;
816;309;31;60;No citado;;;;;;;;;;;;;;;;;;;;
817;274;31;60;No citado;;;;;;;;;;;;;;;;;;;;
818;310;31;60;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
819;280;31;60;Titular;90;1;;;;;;;;;;;;;;;;;;
