IdPartido;IdCompeticionTemporada;Jornada;IdEquipoLocal;IdEquipoVisita;FechaPartido;NombreEvento;GolesLocal;GolesVisita;IsLocal;IsWon;;;;;;;;;;;;;;
616;69;4;33;1;7/04/2024;Temp 2024 - APERTURA Jornada 4 - SUB-19F - Deportes Santa Cruz vs Universidad de Chile;0;23;0;1;;;;;;;;;;;;;;
617;69;5;1;13;14/04/2024;Temp 2024 - APERTURA Jornada 5 - SUB-19F - Universidad de Chile vs Universidad Católica;0;2;1;0;;;;;;;;;;;;;;
618;69;6;10;1;17/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-19F - Magallanes vs Universidad de Chile;;;;;;;;;;;;;;;;;;
619;69;7;1;29;21/04/2024;Temp 2024 - APERTURA Jornada 7 - SUB-19F - Universidad de Chile vs Deportes Recoleta;;;;;;;;;;;;;;;;;;
620;69;8;36;1;28/04/2024;Temp 2024 - APERTURA Jornada 8 - SUB-19F - AC Barnechea vs Universidad de Chile;;;;;;;;;;;;;;;;;;
621;69;9;1;2;5/05/2024;Temp 2024 - APERTURA Jornada 9 - SUB-19F - Universidad de Chile vs Curicó Unido;;;;;;;;;;;;;;;;;;
622;69;10;1;36;12/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-19F - Universidad de Chile vs AC Barnechea;;;;;;;;;;;;;;;;;;
623;69;11;2;1;19/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-19F - Curicó Unido vs Universidad de Chile;;;;;;;;;;;;;;;;;;
624;69;12;1;10;26/05/2024;Temp 2024 - APERTURA Jornada 12 - SUB-19F - Universidad de Chile vs Magallanes;;;;;;;;;;;;;;;;;;
625;71;1;27;1;10/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-16F - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
626;71;2;14;1;17/03/2024;Temp 2024 - APERTURA Jornada 2 - SUB-16F - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
627;71;5;1;13;14/04/2024;Temp 2024 - APERTURA Jornada 5 - SUB-16F - Universidad de Chile vs Universidad Católica;;;;;;;;;;;;;;;;;;
628;71;6;208;1;17/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-16F - Boston College vs Universidad de Chile;;;;;;;;;;;;;;;;;;
629;71;7;1;29;21/04/2024;Temp 2024 - APERTURA Jornada 7 - SUB-16F - Universidad de Chile vs Deportes Recoleta;;;;;;;;;;;;;;;;;;
630;71;8;205;1;28/04/2024;Temp 2024 - APERTURA Jornada 8 - SUB-16F - Deportes Colina vs Universidad de Chile;;;;;;;;;;;;;;;;;;
631;71;9;1;2;5/05/2024;Temp 2024 - APERTURA Jornada 9 - SUB-16F - Universidad de Chile vs Curicó Unido;;;;;;;;;;;;;;;;;;
632;71;10;1;205;12/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-16F - Universidad de Chile vs Deportes Colina;;;;;;;;;;;;;;;;;;
633;71;11;2;1;19/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-16F - Curicó Unido vs Universidad de Chile;;;;;;;;;;;;;;;;;;
634;71;12;1;208;26/05/2024;Temp 2024 - APERTURA Jornada 12 - SUB-16F - Universidad de Chile vs Boston College;;;;;;;;;;;;;;;;;;
635;33;1;210;1;7/04/2024;Temp 2024 - APERTURA Jornada 1 - SUB-11 - Captadores FC vs Universidad de Chile;2;3;0;1;;;;;;;;;;;;;;
636;33;2;1;14;14/04/2024;Temp 2024 - APERTURA Jornada 2 - SUB-11 - Universidad de Chile vs Cobresal;3;5;1;0;;;;;;;;;;;;;;
637;33;4;206;1;28/04/2024;Temp 2024 - APERTURA Jornada 4 - SUB-11 - Real San Joaquín vs Universidad de Chile;;;;;;;;;;;;;;;;;;
638;33;5;1;9;5/05/2024;Temp 2024 - APERTURA Jornada 5 - SUB-11 - Universidad de Chile vs Unión Española;;;;;;;;;;;;;;;;;;
639;33;6;29;1;12/05/2024;Temp 2024 - APERTURA Jornada 6 - SUB-11 - Deportes Recoleta vs Universidad de Chile;;;;;;;;;;;;;;;;;;
640;33;7;1;2;19/05/2024;Temp 2024 - APERTURA Jornada 7 - SUB-11 - Universidad de Chile vs Curicó Unido;;;;;;;;;;;;;;;;;;
641;33;8;1;211;21/05/2024;Temp 2024 - APERTURA Jornada 8 - SUB-11 - Universidad de Chile vs Fluminense Chile;;;;;;;;;;;;;;;;;;
642;33;9;27;1;26/05/2024;Temp 2024 - APERTURA Jornada 9 - SUB-11 - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
643;33;10;1;26;2/06/2024;Temp 2024 - APERTURA Jornada 10 - SUB-11 - Universidad de Chile vs Lautaro de Buin;;;;;;;;;;;;;;;;;;
644;33;11;33;1;9/06/2024;Temp 2024 - APERTURA Jornada 11 - SUB-11 - Deportes Santa Cruz vs Universidad de Chile;;;;;;;;;;;;;;;;;;
645;33;12;1;13;16/06/2024;Temp 2024 - APERTURA Jornada 12 - SUB-11 - Universidad de Chile vs Universidad Católica;;;;;;;;;;;;;;;;;;
646;33;13;10;1;23/06/2024;Temp 2024 - APERTURA Jornada 13 - SUB-11 - Magallanes vs Universidad de Chile;;;;;;;;;;;;;;;;;;
647;33;14;1;210;14/07/2024;Temp 2024 - APERTURA Jornada 14 - SUB-11 - Universidad de Chile vs Captadores FC;;;;;;;;;;;;;;;;;;
648;33;15;14;1;16/07/2024;Temp 2024 - APERTURA Jornada 15 - SUB-11 - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
649;33;17;1;206;28/07/2024;Temp 2024 - APERTURA Jornada 17 - SUB-11 - Universidad de Chile vs Real San Joaquín;;;;;;;;;;;;;;;;;;
650;33;18;9;1;4/08/2024;Temp 2024 - APERTURA Jornada 18 - SUB-11 - Unión Española vs Universidad de Chile;;;;;;;;;;;;;;;;;;
651;33;19;1;29;11/08/2024;Temp 2024 - APERTURA Jornada 19 - SUB-11 - Universidad de Chile vs Deportes Recoleta;;;;;;;;;;;;;;;;;;
652;33;20;2;1;18/08/2024;Temp 2024 - APERTURA Jornada 20 - SUB-11 - Curicó Unido vs Universidad de Chile;;;;;;;;;;;;;;;;;;
653;33;21;211;1;25/08/2024;Temp 2024 - APERTURA Jornada 21 - SUB-11 - Fluminense Chile vs Universidad de Chile;;;;;;;;;;;;;;;;;;
654;33;22;1;27;1/09/2024;Temp 2024 - APERTURA Jornada 22 - SUB-11 - Universidad de Chile vs Ohiggins;;;;;;;;;;;;;;;;;;
655;31;1;210;1;7/04/2024;Temp 2024 - APERTURA Jornada 1 - SUB-12 - Captadores FC vs Universidad de Chile;0;5;0;1;;;;;;;;;;;;;;
656;31;2;1;14;14/04/2024;Temp 2024 - APERTURA Jornada 2 - SUB-12 - Universidad de Chile vs Cobresal;1;0;1;1;;;;;;;;;;;;;;
657;31;4;206;1;28/04/2024;Temp 2024 - APERTURA Jornada 4 - SUB-12 - Real San Joaquín vs Universidad de Chile;;;;;;;;;;;;;;;;;;
658;31;5;1;9;5/05/2024;Temp 2024 - APERTURA Jornada 5 - SUB-12 - Universidad de Chile vs Unión Española;;;;;;;;;;;;;;;;;;
659;31;6;29;1;12/05/2024;Temp 2024 - APERTURA Jornada 6 - SUB-12 - Deportes Recoleta vs Universidad de Chile;;;;;;;;;;;;;;;;;;
660;31;7;1;2;19/05/2024;Temp 2024 - APERTURA Jornada 7 - SUB-12 - Universidad de Chile vs Curicó Unido;;;;;;;;;;;;;;;;;;
661;31;8;1;211;21/05/2024;Temp 2024 - APERTURA Jornada 8 - SUB-12 - Universidad de Chile vs Fluminense Chile;;;;;;;;;;;;;;;;;;
662;31;9;27;1;26/05/2024;Temp 2024 - APERTURA Jornada 9 - SUB-12 - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
663;31;10;1;26;2/06/2024;Temp 2024 - APERTURA Jornada 10 - SUB-12 - Universidad de Chile vs Lautaro de Buin;;;;;;;;;;;;;;;;;;
664;31;11;33;1;9/06/2024;Temp 2024 - APERTURA Jornada 11 - SUB-12 - Deportes Santa Cruz vs Universidad de Chile;;;;;;;;;;;;;;;;;;
665;31;12;1;13;16/06/2024;Temp 2024 - APERTURA Jornada 12 - SUB-12 - Universidad de Chile vs Universidad Católica;;;;;;;;;;;;;;;;;;
666;31;13;10;1;23/06/2024;Temp 2024 - APERTURA Jornada 13 - SUB-12 - Magallanes vs Universidad de Chile;;;;;;;;;;;;;;;;;;
667;31;14;1;210;14/07/2024;Temp 2024 - APERTURA Jornada 14 - SUB-12 - Universidad de Chile vs Captadores FC;;;;;;;;;;;;;;;;;;
668;31;15;14;1;16/07/2024;Temp 2024 - APERTURA Jornada 15 - SUB-12 - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
669;31;17;1;206;28/07/2024;Temp 2024 - APERTURA Jornada 17 - SUB-12 - Universidad de Chile vs Real San Joaquín;;;;;;;;;;;;;;;;;;
670;31;18;9;1;4/08/2024;Temp 2024 - APERTURA Jornada 18 - SUB-12 - Unión Española vs Universidad de Chile;;;;;;;;;;;;;;;;;;
671;31;19;1;29;11/08/2024;Temp 2024 - APERTURA Jornada 19 - SUB-12 - Universidad de Chile vs Deportes Recoleta;;;;;;;;;;;;;;;;;;
672;31;20;2;1;18/08/2024;Temp 2024 - APERTURA Jornada 20 - SUB-12 - Curicó Unido vs Universidad de Chile;;;;;;;;;;;;;;;;;;
673;31;21;211;1;25/08/2024;Temp 2024 - APERTURA Jornada 21 - SUB-12 - Fluminense Chile vs Universidad de Chile;;;;;;;;;;;;;;;;;;
674;31;22;1;27;1/09/2024;Temp 2024 - APERTURA Jornada 22 - SUB-12 - Universidad de Chile vs Ohiggins;;;;;;;;;;;;;;;;;;
675;33;23;26;1;8/09/2024;Temp 2024 - APERTURA Jornada 23 - SUB-11 -  Lautaro de Buin vs Universidad de Chile;;;;;;;;;;;;;;;;;;
676;33;24;1;33;15/09/2024;Temp 2024 - APERTURA Jornada 24 - SUB-11 - Universidad de Chile vs Deportes Santa Cruz;;;;;;;;;;;;;;;;;;
677;33;25;13;1;29/09/2024;Temp 2024 - APERTURA Jornada 25 - SUB-11 - Universidad Católica vs Universidad de Chile;;;;;;;;;;;;;;;;;;
678;33;26;1;10;6/10/2024;Temp 2024 - APERTURA Jornada 26 - SUB-11 - Universidad de Chile vs Magallanes;;;;;;;;;;;;;;;;;;
679;31;23;26;1;8/09/2024;Temp 2024 - APERTURA Jornada 23 - SUB-12 - Lautaro de Buin vs Universidad de Chile;;;;;;;;;;;;;;;;;;
680;31;24;1;33;15/09/2024;Temp 2024 - APERTURA Jornada 24 - SUB-12 - Universidad de Chile vs Deportes Santa Cruz;;;;;;;;;;;;;;;;;;
681;31;25;13;1;29/09/2024;Temp 2024 - APERTURA Jornada 25 - SUB-12 - Universidad Católica vs Universidad de Chile;;;;;;;;;;;;;;;;;;
682;31;26;1;10;6/10/2024;Temp 2024 - APERTURA Jornada 26 - SUB-12 - Universidad de Chile vs Magallanes;;;;;;;;;;;;;;;;;;
683;29;1;1;10;24/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-13 - Universidad de Chile vs Magallanes;3;0;1;1;;;;;;;;;;;;;;
684;29;2;2;1;7/04/2024;Temp 2024 - APERTURA Jornada 2 - SUB-13 - Curicó Unido vs Universidad de Chile;2;5;0;1;;;;;;;;;;;;;;
685;29;3;1;13;10/04/2024;Temp 2024 - APERTURA Jornada 3 - SUB-13 - Universidad de Chile vs Universidad Católica;2;4;1;0;;;;;;;;;;;;;;
686;29;4;33;1;14/04/2024;Temp 2024 - APERTURA Jornada 4 - SUB-13 - Deportes Santa Cruz vs Universidad de Chile;2;4;0;1;;;;;;;;;;;;;;
687;29;5;1;29;21/04/2024;Temp 2024 - APERTURA Jornada 5 - SUB-13 - Universidad de Chile vs Deportes Recoleta;4;0;1;1;;;;;;;;;;;;;;
688;29;6;205;1;28/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-13 - Deportes Colina vs Universidad de Chile;;;;;;;;;;;;;;;;;;
689;29;7;27;1;5/05/2024;Temp 2024 - APERTURA Jornada 7 - SUB-13 - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
690;29;8;1;26;8/05/2024;Temp 2024 - APERTURA Jornada 8 - SUB-13 - Universidad de Chile vs Lautaro de Buin;;;;;;;;;;;;;;;;;;
691;29;10;14;1;19/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-13 - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
692;29;11;1;22;26/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-13 - Universidad de Chile vs Deportes Melipilla;;;;;;;;;;;;;;;;;;
693;29;12;25;1;2/06/2024;Temp 2024 - APERTURA Jornada 12 - SUB-13 - Palestino vs Universidad de Chile;;;;;;;;;;;;;;;;;;
694;29;13;1;19;9/06/2024;Temp 2024 - APERTURA Jornada 13 - SUB-13 - Universidad de Chile vs Santiago Morning;;;;;;;;;;;;;;;;;;
695;27;1;1;10;24/03/2024;Temp 2024 - APERTURA Jornada 1 - SUB-14 - Universidad de Chile vs Magallanes;3;0;1;1;;;;;;;;;;;;;;
696;27;2;2;1;7/04/2024;Temp 2024 - APERTURA Jornada 2 - SUB-14 - Curicó Unido vs Universidad de Chile;2;1;0;0;;;;;;;;;;;;;;
697;27;3;1;13;10/04/2024;Temp 2024 - APERTURA Jornada 3 - SUB-14 - Universidad de Chile vs Universidad Católica;0;2;1;0;;;;;;;;;;;;;;
698;27;4;33;1;14/04/2024;Temp 2024 - APERTURA Jornada 4 - SUB-14 - Deportes Santa Cruz vs Universidad de Chile;2;4;0;1;;;;;;;;;;;;;;
699;27;5;1;29;21/04/2024;Temp 2024 - APERTURA Jornada 5 - SUB-14 - Universidad de Chile vs Deportes Recoleta;1;1;0;0;;;;;;;;;;;;;;
700;27;6;205;1;28/04/2024;Temp 2024 - APERTURA Jornada 6 - SUB-14 - Deportes Colina vs Universidad de Chile;;;;;;;;;;;;;;;;;;
701;27;7;27;1;5/05/2024;Temp 2024 - APERTURA Jornada 7 - SUB-14 - Ohiggins vs Universidad de Chile;;;;;;;;;;;;;;;;;;
702;27;8;1;26;8/05/2024;Temp 2024 - APERTURA Jornada 8 - SUB-14 - Universidad de Chile vs Lautaro de Buin;;;;;;;;;;;;;;;;;;
703;27;10;14;1;19/05/2024;Temp 2024 - APERTURA Jornada 10 - SUB-14 - Cobresal vs Universidad de Chile;;;;;;;;;;;;;;;;;;
704;27;11;1;22;26/05/2024;Temp 2024 - APERTURA Jornada 11 - SUB-14 - Universidad de Chile vs Deportes Melipilla;;;;;;;;;;;;;;;;;;
705;27;12;25;1;2/06/2024;Temp 2024 - APERTURA Jornada 12 - SUB-14 - Palestino vs Universidad de Chile;;;;;;;;;;;;;;;;;;
706;27;13;1;19;9/06/2024;Temp 2024 - APERTURA Jornada 13 - SUB-14 - Universidad de Chile vs Santiago Morning;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
